Year,Stage,Jury or Televoting,From country,To country,Points
2012,sf2,50/50,Bulgaria,Sweden,10
2012,sf2,50/50,Bulgaria,The Netherlands,0
2012,sf2,50/50,Bulgaria,Turkey,8
2012,sf2,50/50,Bulgaria,Ukraine,5
2012,sf2,50/50,Croatia,Belarus,2
2012,sf2,50/50,Croatia,Bosnia & Herzegovina,12
2012,sf2,50/50,Croatia,Bulgaria,0
2012,sf2,50/50,Croatia,Croatia,0
2012,sf2,50/50,Croatia,Estonia,0
2012,sf2,50/50,Croatia,F.Y.R. Macedonia,7
2012,sf2,50/50,Croatia,Georgia,0
2012,sf2,50/50,Croatia,Lithuania,4
2012,sf2,50/50,Croatia,Malta,5
2012,sf2,50/50,Croatia,Norway,0
2012,sf2,50/50,Croatia,Portugal,3
2012,sf2,50/50,Croatia,Serbia,10
2012,sf2,50/50,Croatia,Slovakia,0
2012,sf2,50/50,Croatia,Slovenia,8
2012,sf2,50/50,Croatia,Sweden,6
2012,sf2,50/50,Croatia,The Netherlands,0
2012,sf2,50/50,Croatia,Turkey,0
2012,sf2,50/50,Croatia,Ukraine,1
2012,sf2,50/50,Estonia,Belarus,0
2012,sf2,50/50,Estonia,Bosnia & Herzegovina,0
2012,sf2,50/50,Estonia,Bulgaria,0
2012,sf2,50/50,Estonia,Croatia,0
2012,sf2,50/50,Estonia,Estonia,0
2012,sf2,50/50,Estonia,F.Y.R. Macedonia,0
2012,sf2,50/50,Estonia,Georgia,4
2012,sf2,50/50,Estonia,Lithuania,10
2012,sf2,50/50,Estonia,Malta,3
2012,sf2,50/50,Estonia,Norway,8
2012,sf2,50/50,Estonia,Portugal,0
2012,sf2,50/50,Estonia,Serbia,1
2012,sf2,50/50,Estonia,Slovakia,6
2012,sf2,50/50,Estonia,Slovenia,0
2012,sf2,50/50,Estonia,Sweden,12
2012,sf2,50/50,Estonia,The Netherlands,7
2012,sf2,50/50,Estonia,Turkey,2
2012,sf2,50/50,Estonia,Ukraine,5
2012,sf2,50/50,F.Y.R. Macedonia,Belarus,1
2012,sf2,50/50,F.Y.R. Macedonia,Bosnia & Herzegovina,5
2012,sf2,50/50,F.Y.R. Macedonia,Bulgaria,6
2012,sf2,50/50,F.Y.R. Macedonia,Croatia,7
2012,sf2,50/50,F.Y.R. Macedonia,Estonia,0
2012,sf2,50/50,F.Y.R. Macedonia,F.Y.R. Macedonia,0
2012,sf2,50/50,F.Y.R. Macedonia,Georgia,0
2012,sf2,50/50,F.Y.R. Macedonia,Lithuania,0
2012,sf2,50/50,F.Y.R. Macedonia,Malta,2
2012,sf2,50/50,F.Y.R. Macedonia,Norway,0
2012,sf2,50/50,F.Y.R. Macedonia,Portugal,0
2012,sf2,50/50,F.Y.R. Macedonia,Serbia,12
2012,sf2,50/50,F.Y.R. Macedonia,Slovakia,0
2012,sf2,50/50,F.Y.R. Macedonia,Slovenia,4
2012,sf2,50/50,F.Y.R. Macedonia,Sweden,8
2012,sf2,50/50,F.Y.R. Macedonia,The Netherlands,0
2012,sf2,50/50,F.Y.R. Macedonia,Turkey,10
2012,sf2,50/50,F.Y.R. Macedonia,Ukraine,3
2012,sf2,50/50,France,Belarus,0
2012,sf2,50/50,France,Bosnia & Herzegovina,4
2012,sf2,50/50,France,Bulgaria,3
2012,sf2,50/50,France,Croatia,0
2012,sf2,50/50,France,Estonia,10
2012,sf2,50/50,France,F.Y.R. Macedonia,0
2012,sf2,50/50,France,Georgia,0
2012,sf2,50/50,France,Lithuania,5
2012,sf2,50/50,France,Malta,0
2012,sf2,50/50,France,Norway,0
2012,sf2,50/50,France,Portugal,8
2012,sf2,50/50,France,Serbia,12
2012,sf2,50/50,France,Slovakia,1
2012,sf2,50/50,France,Slovenia,0
2012,sf2,50/50,France,Sweden,6
2012,sf2,50/50,France,The Netherlands,0
2012,sf2,50/50,France,Turkey,7
2012,sf2,50/50,France,Ukraine,2
2012,sf2,50/50,Georgia,Belarus,8
2012,sf2,50/50,Georgia,Bosnia & Herzegovina,2
2012,sf2,50/50,Georgia,Bulgaria,0
2012,sf2,50/50,Georgia,Croatia,0
2012,sf2,50/50,Georgia,Estonia,7
2012,sf2,50/50,Georgia,F.Y.R. Macedonia,1
2012,sf2,50/50,Georgia,Georgia,0
2012,sf2,50/50,Georgia,Lithuania,5
2012,sf2,50/50,Georgia,Malta,4
2012,sf2,50/50,Georgia,Norway,0
2012,sf2,50/50,Georgia,Portugal,0
2012,sf2,50/50,Georgia,Serbia,10
2012,sf2,50/50,Georgia,Slovakia,0
2012,sf2,50/50,Georgia,Slovenia,0
2012,sf2,50/50,Georgia,Sweden,12
2012,sf2,50/50,Georgia,The Netherlands,0
2012,sf2,50/50,Georgia,Turkey,3
2012,sf2,50/50,Georgia,Ukraine,6
2012,sf2,50/50,Germany,Belarus,0
2012,sf2,50/50,Germany,Bosnia & Herzegovina,5
2012,sf2,50/50,Germany,Bulgaria,2
2012,sf2,50/50,Germany,Croatia,1
2012,sf2,50/50,Germany,Estonia,7
2012,sf2,50/50,Germany,F.Y.R. Macedonia,0
2012,sf2,50/50,Germany,Georgia,0
2012,sf2,50/50,Germany,Lithuania,0
2012,sf2,50/50,Germany,Malta,0
2012,sf2,50/50,Germany,Norway,0
2012,sf2,50/50,Germany,Portugal,3
2012,sf2,50/50,Germany,Serbia,10
2012,sf2,50/50,Germany,Slovakia,0
2012,sf2,50/50,Germany,Slovenia,4
2012,sf2,50/50,Germany,Sweden,12
2012,sf2,50/50,Germany,The Netherlands,8
2012,sf2,50/50,Germany,Turkey,6
2012,sf2,50/50,Germany,Ukraine,0
2012,sf2,50/50,Lithuania,Belarus,7
2012,sf2,50/50,Lithuania,Bosnia & Herzegovina,0
2012,sf2,50/50,Lithuania,Bulgaria,0
2012,sf2,50/50,Lithuania,Croatia,0
2012,sf2,50/50,Lithuania,Estonia,8
2012,sf2,50/50,Lithuania,F.Y.R. Macedonia,0
2012,sf2,50/50,Lithuania,Georgia,12
2012,sf2,50/50,Lithuania,Lithuania,0
2012,sf2,50/50,Lithuania,Malta,6
2012,sf2,50/50,Lithuania,Norway,4
2012,sf2,50/50,Lithuania,Portugal,1
2012,sf2,50/50,Lithuania,Serbia,2
2012,sf2,50/50,Lithuania,Slovakia,0
2012,sf2,50/50,Lithuania,Slovenia,0
2012,sf2,50/50,Lithuania,Sweden,10
2012,sf2,50/50,Lithuania,The Netherlands,3
2012,sf2,50/50,Lithuania,Turkey,0
2012,sf2,50/50,Lithuania,Ukraine,5
2012,sf2,50/50,Malta,Belarus,4
2012,sf2,50/50,Malta,Bosnia & Herzegovina,0
2012,sf2,50/50,Malta,Bulgaria,2
2012,sf2,50/50,Malta,Croatia,0
2012,sf2,50/50,Malta,Estonia,0
2012,sf2,50/50,Malta,F.Y.R. Macedonia,1
2012,sf2,50/50,Malta,Georgia,0
2012,sf2,50/50,Malta,Lithuania,10
2012,sf2,50/50,Malta,Malta,0
2012,sf2,50/50,Malta,Norway,3
2012,sf2,50/50,Malta,Portugal,0
2012,sf2,50/50,Malta,Serbia,5
2012,sf2,50/50,Malta,Slovakia,7
2012,sf2,50/50,Malta,Slovenia,0
2012,sf2,50/50,Malta,Sweden,8
2012,sf2,50/50,Malta,The Netherlands,0
2012,sf2,50/50,Malta,Turkey,12
2012,sf2,50/50,Malta,Ukraine,6
2012,sf2,50/50,Norway,Belarus,0
2012,sf2,50/50,Norway,Bosnia & Herzegovina,4
2012,sf2,50/50,Norway,Bulgaria,6
2012,sf2,50/50,Norway,Croatia,0
2012,sf2,50/50,Norway,Estonia,8
2012,sf2,50/50,Norway,F.Y.R. Macedonia,0
2012,sf2,50/50,Norway,Georgia,0
2012,sf2,50/50,Norway,Lithuania,7
2012,sf2,50/50,Norway,Malta,0
2012,sf2,50/50,Norway,Norway,0
2012,sf2,50/50,Norway,Portugal,5
2012,sf2,50/50,Norway,Serbia,10
2012,sf2,50/50,Norway,Slovakia,0
2012,sf2,50/50,Norway,Slovenia,0
2012,sf2,50/50,Norway,Sweden,12
2012,sf2,50/50,Norway,The Netherlands,3
2012,sf2,50/50,Norway,Turkey,1
2012,sf2,50/50,Norway,Ukraine,2
2012,sf2,50/50,Portugal,Belarus,0
2012,sf2,50/50,Portugal,Bosnia & Herzegovina,5
2012,sf2,50/50,Portugal,Bulgaria,6
2012,sf2,50/50,Portugal,Croatia,0
2012,sf2,50/50,Portugal,Estonia,12
2012,sf2,50/50,Portugal,F.Y.R. Macedonia,0
2012,sf2,50/50,Portugal,Georgia,1
2012,sf2,50/50,Portugal,Lithuania,7
2012,sf2,50/50,Portugal,Malta,0
2012,sf2,50/50,Portugal,Norway,3
2012,sf2,50/50,Portugal,Portugal,0
2012,sf2,50/50,Portugal,Serbia,8
2012,sf2,50/50,Portugal,Slovakia,4
2012,sf2,50/50,Portugal,Slovenia,0
2012,sf2,50/50,Portugal,Sweden,10
2012,sf2,50/50,Portugal,The Netherlands,0
2012,sf2,50/50,Portugal,Turkey,0
2012,sf2,50/50,Portugal,Ukraine,2
2012,sf2,50/50,Serbia,Belarus,0
2012,sf2,50/50,Serbia,Bosnia & Herzegovina,5
2012,sf2,50/50,Serbia,Bulgaria,2
2012,sf2,50/50,Serbia,Croatia,12
2012,sf2,50/50,Serbia,Estonia,0
2012,sf2,50/50,Serbia,F.Y.R. Macedonia,8
2012,sf2,50/50,Serbia,Georgia,0
2012,sf2,50/50,Serbia,Lithuania,6
2012,sf2,50/50,Serbia,Malta,3
2012,sf2,50/50,Serbia,Norway,0
2012,sf2,50/50,Serbia,Portugal,0
2012,sf2,50/50,Serbia,Serbia,0
2012,sf2,50/50,Serbia,Slovakia,1
2012,sf2,50/50,Serbia,Slovenia,10
2012,sf2,50/50,Serbia,Sweden,7
2012,sf2,50/50,Serbia,The Netherlands,0
2012,sf2,50/50,Serbia,Turkey,0
2012,sf2,50/50,Serbia,Ukraine,4
2012,sf2,50/50,Slovakia,Belarus,0
2012,sf2,50/50,Slovakia,Bosnia & Herzegovina,6
2012,sf2,50/50,Slovakia,Bulgaria,0
2012,sf2,50/50,Slovakia,Croatia,0
2012,sf2,50/50,Slovakia,Estonia,10
2012,sf2,50/50,Slovakia,F.Y.R. Macedonia,0
2012,sf2,50/50,Slovakia,Georgia,0
2012,sf2,50/50,Slovakia,Lithuania,7
2012,sf2,50/50,Slovakia,Malta,2
2012,sf2,50/50,Slovakia,Norway,4
2012,sf2,50/50,Slovakia,Portugal,5
2012,sf2,50/50,Slovakia,Serbia,8
2012,sf2,50/50,Slovakia,Slovakia,0
2012,sf2,50/50,Slovakia,Slovenia,0
2012,sf2,50/50,Slovakia,Sweden,12
2012,sf2,50/50,Slovakia,The Netherlands,0
2012,sf2,50/50,Slovakia,Turkey,3
2012,sf2,50/50,Slovakia,Ukraine,1
2012,sf2,50/50,Slovenia,Belarus,0
2012,sf2,50/50,Slovenia,Bosnia & Herzegovina,5
2012,sf2,50/50,Slovenia,Bulgaria,0
2012,sf2,50/50,Slovenia,Croatia,8
2012,sf2,50/50,Slovenia,Estonia,1
2012,sf2,50/50,Slovenia,F.Y.R. Macedonia,6
2012,sf2,50/50,Slovenia,Georgia,0
2012,sf2,50/50,Slovenia,Lithuania,7
2012,sf2,50/50,Slovenia,Malta,4
2012,sf2,50/50,Slovenia,Norway,0
2012,sf2,50/50,Slovenia,Portugal,3
2012,sf2,50/50,Slovenia,Serbia,12
2012,sf2,50/50,Slovenia,Slovakia,0
2012,sf2,50/50,Slovenia,Slovenia,0
2012,sf2,50/50,Slovenia,Sweden,10
2012,sf2,50/50,Slovenia,The Netherlands,2
2012,sf2,50/50,Slovenia,Turkey,0
2012,sf2,50/50,Slovenia,Ukraine,0
2012,sf2,50/50,Sweden,Belarus,0
2012,sf2,50/50,Sweden,Bosnia & Herzegovina,5
2012,sf2,50/50,Sweden,Bulgaria,0
2012,sf2,50/50,Sweden,Croatia,0
2012,sf2,50/50,Sweden,Estonia,12
2012,sf2,50/50,Sweden,F.Y.R. Macedonia,0
2012,sf2,50/50,Sweden,Georgia,0
2012,sf2,50/50,Sweden,Lithuania,2
2012,sf2,50/50,Sweden,Malta,4
2012,sf2,50/50,Sweden,Norway,10
2012,sf2,50/50,Sweden,Portugal,0
2012,sf2,50/50,Sweden,Serbia,8
2012,sf2,50/50,Sweden,Slovakia,3
2012,sf2,50/50,Sweden,Slovenia,0
2012,sf2,50/50,Sweden,Sweden,0
2012,sf2,50/50,Sweden,The Netherlands,1
2012,sf2,50/50,Sweden,Turkey,7
2012,sf2,50/50,Sweden,Ukraine,6
2012,sf2,50/50,The Netherlands,Belarus,1
2012,sf2,50/50,The Netherlands,Bosnia & Herzegovina,5
2012,sf2,50/50,The Netherlands,Bulgaria,0
2012,sf2,50/50,The Netherlands,Croatia,0
2012,sf2,50/50,The Netherlands,Estonia,8
2012,sf2,50/50,The Netherlands,F.Y.R. Macedonia,0
2012,sf2,50/50,The Netherlands,Georgia,0
2012,sf2,50/50,The Netherlands,Lithuania,4
2012,sf2,50/50,The Netherlands,Malta,2
2012,sf2,50/50,The Netherlands,Norway,3
2012,sf2,50/50,The Netherlands,Portugal,6
2012,sf2,50/50,The Netherlands,Serbia,10
2012,sf2,50/50,The Netherlands,Slovakia,0
2012,sf2,50/50,The Netherlands,Slovenia,0
2012,sf2,50/50,The Netherlands,Sweden,12
2012,sf2,50/50,The Netherlands,The Netherlands,0
2012,sf2,50/50,The Netherlands,Turkey,7
2012,sf2,50/50,The Netherlands,Ukraine,0
2012,sf2,50/50,Turkey,Belarus,0
2012,sf2,50/50,Turkey,Bosnia & Herzegovina,12
2012,sf2,50/50,Turkey,Bulgaria,10
2012,sf2,50/50,Turkey,Croatia,0
2012,sf2,50/50,Turkey,Estonia,0
2012,sf2,50/50,Turkey,F.Y.R. Macedonia,8
2012,sf2,50/50,Turkey,Georgia,3
2012,sf2,50/50,Turkey,Lithuania,2
2012,sf2,50/50,Turkey,Malta,6
2012,sf2,50/50,Turkey,Norway,4
2012,sf2,50/50,Turkey,Portugal,1
2012,sf2,50/50,Turkey,Serbia,0
2012,sf2,50/50,Turkey,Slovakia,0
2012,sf2,50/50,Turkey,Slovenia,0
2012,sf2,50/50,Turkey,Sweden,5
2012,sf2,50/50,Turkey,The Netherlands,7
2012,sf2,50/50,Turkey,Turkey,0
2012,sf2,50/50,Turkey,Ukraine,0
2012,sf2,50/50,Ukraine,Belarus,12
2012,sf2,50/50,Ukraine,Bosnia & Herzegovina,0
2012,sf2,50/50,Ukraine,Bulgaria,0
2012,sf2,50/50,Ukraine,Croatia,1
2012,sf2,50/50,Ukraine,Estonia,3
2012,sf2,50/50,Ukraine,F.Y.R. Macedonia,5
2012,sf2,50/50,Ukraine,Georgia,10
2012,sf2,50/50,Ukraine,Lithuania,4
2012,sf2,50/50,Ukraine,Malta,6
2012,sf2,50/50,Ukraine,Norway,0
2012,sf2,50/50,Ukraine,Portugal,0
2012,sf2,50/50,Ukraine,Serbia,8
2012,sf2,50/50,Ukraine,Slovakia,0
2012,sf2,50/50,Ukraine,Slovenia,0
2012,sf2,50/50,Ukraine,Sweden,7
2012,sf2,50/50,Ukraine,The Netherlands,0
2012,sf2,50/50,Ukraine,Turkey,2
2012,sf2,50/50,Ukraine,Ukraine,0
2012,sf2,50/50,United Kingdom,Belarus,0
2012,sf2,50/50,United Kingdom,Bosnia & Herzegovina,1
2012,sf2,50/50,United Kingdom,Bulgaria,5
2012,sf2,50/50,United Kingdom,Croatia,0
2012,sf2,50/50,United Kingdom,Estonia,7
2012,sf2,50/50,United Kingdom,F.Y.R. Macedonia,0
2012,sf2,50/50,United Kingdom,Georgia,0
2012,sf2,50/50,United Kingdom,Lithuania,10
2012,sf2,50/50,United Kingdom,Malta,12
2012,sf2,50/50,United Kingdom,Norway,0
2012,sf2,50/50,United Kingdom,Portugal,0
2012,sf2,50/50,United Kingdom,Serbia,3
2012,sf2,50/50,United Kingdom,Slovakia,0
2012,sf2,50/50,United Kingdom,Slovenia,0
2012,sf2,50/50,United Kingdom,Sweden,8
2012,sf2,50/50,United Kingdom,The Netherlands,4
2012,sf2,50/50,United Kingdom,Turkey,6
2012,sf2,50/50,United Kingdom,Ukraine,2
2013,f,50/50,Albania,Armenia,0
2013,f,50/50,Albania,Azerbaijan,7
2013,f,50/50,Albania,Belarus,0
2013,f,50/50,Albania,Belgium,0
2013,f,50/50,Albania,Denmark,1
2013,f,50/50,Albania,Estonia,0
2013,f,50/50,Albania,Finland,0
2013,f,50/50,Albania,France,0
2013,f,50/50,Albania,Georgia,0
2013,f,50/50,Albania,Germany,3
2013,f,50/50,Albania,Greece,10
2013,f,50/50,Albania,Hungary,8
2013,f,50/50,Albania,Iceland,0
2013,f,50/50,Albania,Ireland,0
2013,f,50/50,Albania,Italy,12
2013,f,50/50,Albania,Lithuania,0
2013,f,50/50,Albania,Malta,0
2013,f,50/50,Albania,Moldova,0
2013,f,50/50,Albania,Norway,2
2013,f,50/50,Albania,Romania,5
2013,f,50/50,Albania,Russia,0
2013,f,50/50,Albania,Spain,6
2013,f,50/50,Albania,Sweden,0
2013,f,50/50,Albania,The Netherlands,4
2013,f,50/50,Albania,Ukraine,0
2013,f,50/50,Albania,United Kingdom,0
2013,f,50/50,Armenia,Armenia,0
2013,f,50/50,Armenia,Azerbaijan,0
2013,f,50/50,Armenia,Belarus,5
2013,f,50/50,Armenia,Belgium,0
2013,f,50/50,Armenia,Denmark,4
2013,f,50/50,Armenia,Estonia,0
2013,f,50/50,Armenia,Finland,0
2013,f,50/50,Armenia,France,2
2013,f,50/50,Armenia,Georgia,10
2013,f,50/50,Armenia,Germany,0
2013,f,50/50,Armenia,Greece,8
2013,f,50/50,Armenia,Hungary,0
2013,f,50/50,Armenia,Iceland,0
2013,f,50/50,Armenia,Ireland,0
2013,f,50/50,Armenia,Italy,1
2013,f,50/50,Armenia,Lithuania,0
2013,f,50/50,Armenia,Malta,6
2013,f,50/50,Armenia,Moldova,0
2013,f,50/50,Armenia,Norway,3
2013,f,50/50,Armenia,Romania,0
2013,f,50/50,Armenia,Russia,7
2013,f,50/50,Armenia,Spain,0
2013,f,50/50,Armenia,Sweden,0
2013,f,50/50,Armenia,The Netherlands,0
2013,f,50/50,Armenia,Ukraine,12
2013,f,50/50,Armenia,United Kingdom,0
2013,f,50/50,Austria,Armenia,0
2013,f,50/50,Austria,Azerbaijan,12
2013,f,50/50,Austria,Belarus,0
2013,f,50/50,Austria,Belgium,3
2013,f,50/50,Austria,Denmark,5
2013,f,50/50,Austria,Estonia,0
2013,f,50/50,Austria,Finland,0
2013,f,50/50,Austria,France,0
2013,f,50/50,Austria,Georgia,0
2013,f,50/50,Austria,Germany,6
2013,f,50/50,Austria,Greece,7
2013,f,50/50,Austria,Hungary,0
2013,f,50/50,Austria,Iceland,0
2013,f,50/50,Austria,Ireland,0
2013,f,50/50,Austria,Italy,10
2013,f,50/50,Austria,Lithuania,0
2013,f,50/50,Austria,Malta,0
2013,f,50/50,Austria,Moldova,2
2013,f,50/50,Austria,Norway,0
2013,f,50/50,Austria,Romania,4
2013,f,50/50,Austria,Russia,0
2013,f,50/50,Austria,Spain,0
2013,f,50/50,Austria,Sweden,0
2013,f,50/50,Austria,The Netherlands,8
2013,f,50/50,Austria,Ukraine,1
2013,f,50/50,Austria,United Kingdom,0
2013,f,50/50,Azerbaijan,Armenia,0
2013,f,50/50,Azerbaijan,Azerbaijan,0
2013,f,50/50,Azerbaijan,Belarus,7
2013,f,50/50,Azerbaijan,Belgium,0
2013,f,50/50,Azerbaijan,Denmark,5
2013,f,50/50,Azerbaijan,Estonia,0
2013,f,50/50,Azerbaijan,Finland,0
2013,f,50/50,Azerbaijan,France,0
2013,f,50/50,Azerbaijan,Georgia,10
2013,f,50/50,Azerbaijan,Germany,0
2013,f,50/50,Azerbaijan,Greece,4
2013,f,50/50,Azerbaijan,Hungary,0
2013,f,50/50,Azerbaijan,Iceland,0
2013,f,50/50,Azerbaijan,Ireland,0
2013,f,50/50,Azerbaijan,Italy,0
2013,f,50/50,Azerbaijan,Lithuania,3
2013,f,50/50,Azerbaijan,Malta,8
2013,f,50/50,Azerbaijan,Moldova,1
2013,f,50/50,Azerbaijan,Norway,2
2013,f,50/50,Azerbaijan,Romania,6
2013,f,50/50,Azerbaijan,Russia,0
2013,f,50/50,Azerbaijan,Spain,0
2013,f,50/50,Azerbaijan,Sweden,0
2013,f,50/50,Azerbaijan,The Netherlands,0
2013,f,50/50,Azerbaijan,Ukraine,12
2013,f,50/50,Azerbaijan,United Kingdom,0
2013,f,50/50,Belarus,Armenia,2
2013,f,50/50,Belarus,Azerbaijan,10
2013,f,50/50,Belarus,Belarus,0
2013,f,50/50,Belarus,Belgium,0
2013,f,50/50,Belarus,Denmark,1
2013,f,50/50,Belarus,Estonia,0
2013,f,50/50,Belarus,Finland,0
2013,f,50/50,Belarus,France,0
2013,f,50/50,Belarus,Georgia,0
2013,f,50/50,Belarus,Germany,0
2013,f,50/50,Belarus,Greece,6
2013,f,50/50,Belarus,Hungary,0
2013,f,50/50,Belarus,Iceland,0
2013,f,50/50,Belarus,Ireland,0
2013,f,50/50,Belarus,Italy,0
2013,f,50/50,Belarus,Lithuania,5
2013,f,50/50,Belarus,Malta,7
2013,f,50/50,Belarus,Moldova,4
2013,f,50/50,Belarus,Norway,3
2013,f,50/50,Belarus,Romania,0
2013,f,50/50,Belarus,Russia,8
2013,f,50/50,Belarus,Spain,0
2013,f,50/50,Belarus,Sweden,0
2013,f,50/50,Belarus,The Netherlands,0
2013,f,50/50,Belarus,Ukraine,12
2013,f,50/50,Belarus,United Kingdom,0
2013,f,50/50,Belgium,Armenia,0
2013,f,50/50,Belgium,Azerbaijan,5
2013,f,50/50,Belgium,Belarus,0
2013,f,50/50,Belgium,Belgium,0
2013,f,50/50,Belgium,Denmark,10
2013,f,50/50,Belgium,Estonia,0
2013,f,50/50,Belgium,Finland,0
2013,f,50/50,Belgium,France,0
2013,f,50/50,Belgium,Georgia,0
2013,f,50/50,Belgium,Germany,0
2013,f,50/50,Belgium,Greece,2
2013,f,50/50,Belgium,Hungary,0
2013,f,50/50,Belgium,Iceland,0
2013,f,50/50,Belgium,Ireland,0
2013,f,50/50,Belgium,Italy,6
2013,f,50/50,Belgium,Lithuania,0
2013,f,50/50,Belgium,Malta,0
2013,f,50/50,Belgium,Moldova,3
2013,f,50/50,Belgium,Norway,7
2013,f,50/50,Belgium,Romania,0
2013,f,50/50,Belgium,Russia,4
2013,f,50/50,Belgium,Spain,0
2013,f,50/50,Belgium,Sweden,1
2013,f,50/50,Belgium,The Netherlands,12
2013,f,50/50,Belgium,Ukraine,8
2013,f,50/50,Belgium,United Kingdom,0
2013,f,50/50,Bulgaria,Armenia,8
2013,f,50/50,Bulgaria,Azerbaijan,12
2013,f,50/50,Bulgaria,Belarus,0
2013,f,50/50,Bulgaria,Belgium,0
2013,f,50/50,Bulgaria,Denmark,2
2013,f,50/50,Bulgaria,Estonia,0
2013,f,50/50,Bulgaria,Finland,0
2013,f,50/50,Bulgaria,France,0
2013,f,50/50,Bulgaria,Georgia,0
2013,f,50/50,Bulgaria,Germany,0
2013,f,50/50,Bulgaria,Greece,7
2013,f,50/50,Bulgaria,Hungary,6
2013,f,50/50,Bulgaria,Iceland,0
2013,f,50/50,Bulgaria,Ireland,0
2013,f,50/50,Bulgaria,Italy,0
2013,f,50/50,Bulgaria,Lithuania,0
2013,f,50/50,Bulgaria,Malta,0
2013,f,50/50,Bulgaria,Moldova,3
2013,f,50/50,Bulgaria,Norway,1
2013,f,50/50,Bulgaria,Romania,0
2013,f,50/50,Bulgaria,Russia,5
2013,f,50/50,Bulgaria,Spain,0
2013,f,50/50,Bulgaria,Sweden,4
2013,f,50/50,Bulgaria,The Netherlands,0
2013,f,50/50,Bulgaria,Ukraine,10
2013,f,50/50,Bulgaria,United Kingdom,0
2013,f,50/50,Croatia,Armenia,0
2013,f,50/50,Croatia,Azerbaijan,7
2013,f,50/50,Croatia,Belarus,0
2013,f,50/50,Croatia,Belgium,0
2013,f,50/50,Croatia,Denmark,10
2013,f,50/50,Croatia,Estonia,0
2013,f,50/50,Croatia,Finland,0
2013,f,50/50,Croatia,France,0
2013,f,50/50,Croatia,Georgia,0
2013,f,50/50,Croatia,Germany,0
2013,f,50/50,Croatia,Greece,5
2013,f,50/50,Croatia,Hungary,4
2013,f,50/50,Croatia,Iceland,0
2013,f,50/50,Croatia,Ireland,0
2013,f,50/50,Croatia,Italy,8
2013,f,50/50,Croatia,Lithuania,0
2013,f,50/50,Croatia,Malta,0
2013,f,50/50,Croatia,Moldova,0
2013,f,50/50,Croatia,Norway,3
2013,f,50/50,Croatia,Romania,0
2013,f,50/50,Croatia,Russia,6
2013,f,50/50,Croatia,Spain,0
2013,f,50/50,Croatia,Sweden,1
2013,f,50/50,Croatia,The Netherlands,2
2013,f,50/50,Croatia,Ukraine,12
2013,f,50/50,Croatia,United Kingdom,0
2013,f,50/50,Cyprus,Armenia,0
2013,f,50/50,Cyprus,Azerbaijan,8
2013,f,50/50,Cyprus,Belarus,0
2013,f,50/50,Cyprus,Belgium,0
2013,f,50/50,Cyprus,Denmark,7
2013,f,50/50,Cyprus,Estonia,0
2013,f,50/50,Cyprus,Finland,0
2013,f,50/50,Cyprus,France,1
2013,f,50/50,Cyprus,Georgia,0
2013,f,50/50,Cyprus,Germany,0
2013,f,50/50,Cyprus,Greece,12
2013,f,50/50,Cyprus,Hungary,0
2013,f,50/50,Cyprus,Iceland,0
2013,f,50/50,Cyprus,Ireland,2
2013,f,50/50,Cyprus,Italy,6
2013,f,50/50,Cyprus,Lithuania,0
2013,f,50/50,Cyprus,Malta,3
2013,f,50/50,Cyprus,Moldova,0
2013,f,50/50,Cyprus,Norway,4
2013,f,50/50,Cyprus,Romania,0
2013,f,50/50,Cyprus,Russia,5
2013,f,50/50,Cyprus,Spain,0
2013,f,50/50,Cyprus,Sweden,0
2013,f,50/50,Cyprus,The Netherlands,0
2013,f,50/50,Cyprus,Ukraine,10
2013,f,50/50,Cyprus,United Kingdom,0
2013,f,50/50,Denmark,Armenia,0
2013,f,50/50,Denmark,Azerbaijan,0
2013,f,50/50,Denmark,Belarus,0
2013,f,50/50,Denmark,Belgium,5
2013,f,50/50,Denmark,Denmark,0
2013,f,50/50,Denmark,Estonia,0
2013,f,50/50,Denmark,Finland,2
2013,f,50/50,Denmark,France,0
2013,f,50/50,Denmark,Georgia,0
2013,f,50/50,Denmark,Germany,0
2013,f,50/50,Denmark,Greece,6
2013,f,50/50,Denmark,Hungary,0
2013,f,50/50,Denmark,Iceland,1
2013,f,50/50,Denmark,Ireland,0
2013,f,50/50,Denmark,Italy,0
2013,f,50/50,Denmark,Lithuania,0
2013,f,50/50,Denmark,Malta,4
2013,f,50/50,Denmark,Moldova,0
2013,f,50/50,Denmark,Norway,12
2013,f,50/50,Denmark,Romania,0
2013,f,50/50,Denmark,Russia,7
2013,f,50/50,Denmark,Spain,0
2013,f,50/50,Denmark,Sweden,8
2013,f,50/50,Denmark,The Netherlands,10
2013,f,50/50,Denmark,Ukraine,3
2013,f,50/50,Denmark,United Kingdom,0
2013,f,50/50,Estonia,Armenia,0
2013,f,50/50,Estonia,Azerbaijan,0
2013,f,50/50,Estonia,Belarus,0
2013,f,50/50,Estonia,Belgium,2
2013,f,50/50,Estonia,Denmark,8
2013,f,50/50,Estonia,Estonia,0
2013,f,50/50,Estonia,Finland,0
2013,f,50/50,Estonia,France,0
2013,f,50/50,Estonia,Georgia,0
2013,f,50/50,Estonia,Germany,0
2013,f,50/50,Estonia,Greece,0
2013,f,50/50,Estonia,Hungary,4
2013,f,50/50,Estonia,Iceland,6
2013,f,50/50,Estonia,Ireland,0
